,name,trainer,course,start_date,score,trait,week
21127,Harriett Saffin,Burhan Milner,Business,2019-09-16,7.0,Imaginative,4
21128,Omero Shill,Burhan Milner,Business,2019-09-16,8.0,Imaginative,4
21129,Casey Putten,Elly Kelly,Business,2019-10-21,8.0,Imaginative,4
21130,Una Caldicot,Elly Kelly,Business,2019-10-21,2.0,Imaginative,4
21131,Riva Mangeot,Elly Kelly,Business,2019-10-21,4.0,Imaginative,4
21132,Gery Marchment,Elly Kelly,Business,2019-10-21,4.0,Imaginative,4
21133,Brendan Tithecott,Elly Kelly,Business,2019-10-21,4.0,Imaginative,4
21134,Dorice Slides,Elly Kelly,Business,2019-10-21,,Imaginative,4
21135,Kalinda Leebetter,Elly Kelly,Business,2019-10-21,4.0,Imaginative,4
21136,Fifi Kingsly,Elly Kelly,Business,2019-10-21,5.0,Imaginative,4
21137,Zollie Danks,Elly Kelly,Business,2019-10-21,5.0,Imaginative,4
21138,Katleen Trunks,Elly Kelly,Business,2019-10-21,5.0,Imaginative,4
21139,Heida Cossom,Elly Kelly,Business,2019-10-21,2.0,Imaginative,4
21140,Nicola Lavall,Elly Kelly,Business,2019-10-21,7.0,Imaginative,4
21141,Rossie Caitlin,Bruce Lugo,Business,2019-11-18,7.0,Imaginative,4
21142,Marmaduke Kiefer,Bruce Lugo,Business,2019-11-18,5.0,Imaginative,4
21143,Dina Mcgookin,Bruce Lugo,Business,2019-11-18,4.0,Imaginative,4
21144,Reuven Kneaphsey,Bruce Lugo,Business,2019-11-18,2.0,Imaginative,4
21145,Stephi Duckering,Bruce Lugo,Business,2019-11-18,5.0,Imaginative,4
21146,Homer Sebborn,Bruce Lugo,Business,2019-11-18,8.0,Imaginative,4
21147,Say Kleinhausen,Bruce Lugo,Business,2019-11-18,6.0,Imaginative,4
21148,Tyler Traynor,Bruce Lugo,Business,2019-11-18,8.0,Imaginative,4
21149,Johnath Tufts,Bruce Lugo,Business,2019-11-18,8.0,Imaginative,4
21150,Kristin Bardill,Bruce Lugo,Business,2019-11-18,2.0,Imaginative,4
21151,Timmie Knudsen,Elly Kelly,Business,2019-12-30,8.0,Imaginative,4
21152,Mona Orviss,Elly Kelly,Business,2019-12-30,6.0,Imaginative,4
21153,Everett O'Clery,Elly Kelly,Business,2019-12-30,7.0,Imaginative,4
21154,Konstanze Trynor,Elly Kelly,Business,2019-12-30,5.0,Imaginative,4
21155,Robinett Mcphate,Elly Kelly,Business,2019-12-30,8.0,Imaginative,4
21156,Ronda Aggis,Elly Kelly,Business,2019-12-30,8.0,Imaginative,4
21157,Caril Bayly,Elly Kelly,Business,2019-12-30,5.0,Imaginative,4
21158,Mari Lotterington,Elly Kelly,Business,2019-12-30,6.0,Imaginative,4
21159,Jacquelynn Savin,Elly Kelly,Business,2019-12-30,8.0,Imaginative,4
21160,Ives Weddell,Elly Kelly,Business,2019-12-30,7.0,Imaginative,4
21161,Gerda Yuille,Elly Kelly,Business,2019-12-30,2.0,Imaginative,4
21162,Pyotr De Zuani,Trixie Orange,Data,2019-02-18,,Imaginative,4
21163,Vince Scott,Trixie Orange,Data,2019-02-18,4.0,Imaginative,4
21164,Kellie Althorp,Trixie Orange,Data,2019-02-18,8.0,Imaginative,4
21165,Aida Bothams,Trixie Orange,Data,2019-02-18,7.0,Imaginative,4
21166,Nettie Civitillo,Trixie Orange,Data,2019-02-18,5.0,Imaginative,4
21167,Bernadette Gerardi,Trixie Orange,Data,2019-02-18,7.0,Imaginative,4
21168,Teddy Ham,Trixie Orange,Data,2019-02-18,7.0,Imaginative,4
21169,Ivory Linnemann,Trixie Orange,Data,2019-02-18,7.0,Imaginative,4
21170,Onida Tregear,Trixie Orange,Data,2019-02-18,3.0,Imaginative,4
21171,Jacki Pinkstone,Trixie Orange,Data,2019-02-18,3.0,Imaginative,4
21172,Kaleb Cappel,Trixie Orange,Data,2019-02-18,8.0,Imaginative,4
21173,Gussy Mathias,John Sandbox,Data,2019-03-04,3.0,Imaginative,4
21174,Shawn Bowmer,John Sandbox,Data,2019-03-04,8.0,Imaginative,4
21175,Arda Disbrow,John Sandbox,Data,2019-03-04,6.0,Imaginative,4
21176,El Durante,John Sandbox,Data,2019-03-04,8.0,Imaginative,4
21177,Dionysus Garter,John Sandbox,Data,2019-03-04,8.0,Imaginative,4
21178,Connor Gegg,John Sandbox,Data,2019-03-04,,Imaginative,4
21179,Barrie Schruurs,John Sandbox,Data,2019-03-04,5.0,Imaginative,4
21180,Fletcher Ayllett,John Sandbox,Data,2019-03-04,6.0,Imaginative,4
21181,Slade Cannavan,John Sandbox,Data,2019-03-04,8.0,Imaginative,4
21182,Bert Spall,John Sandbox,Data,2019-03-04,3.0,Imaginative,4
21183,Denyse Worley,Edward Reinhart,Data,2019-04-08,3.0,Imaginative,4
21184,Jard Antonowicz,Edward Reinhart,Data,2019-04-08,5.0,Imaginative,4
21185,Burtie Clubley,Edward Reinhart,Data,2019-04-08,2.0,Imaginative,4
21186,Idaline Gadeaux,Edward Reinhart,Data,2019-04-08,3.0,Imaginative,4
21187,Gaspard Dunn,Edward Reinhart,Data,2019-04-08,5.0,Imaginative,4
21188,Reg Mcreynold,Edward Reinhart,Data,2019-04-08,1.0,Imaginative,4
21189,Penni Grioli,Edward Reinhart,Data,2019-04-08,5.0,Imaginative,4
21190,Kial Gowdy,Edward Reinhart,Data,2019-04-08,4.0,Imaginative,4
21191,Haskell Mcdonnell,Edward Reinhart,Data,2019-04-08,7.0,Imaginative,4
21192,Jeffy Dudding,Edward Reinhart,Data,2019-04-08,7.0,Imaginative,4
21193,Damaris Vallance,Edward Reinhart,Data,2019-04-08,8.0,Imaginative,4
21194,Stacee Kidson,Edward Reinhart,Data,2019-04-08,6.0,Imaginative,4
21195,Anica Vallis,Edward Reinhart,Data,2019-04-08,3.0,Imaginative,4
21196,Emmey Wadforth,Lucy Foster,Data,2019-05-20,5.0,Imaginative,4
21197,Sayer Weedon,Lucy Foster,Data,2019-05-20,5.0,Imaginative,4
21198,Norbie Iacobucci,Lucy Foster,Data,2019-05-20,,Imaginative,4
21199,Lynnell Samber,Lucy Foster,Data,2019-05-20,7.0,Imaginative,4
21200,Hogan Bushnell,Lucy Foster,Data,2019-05-20,7.0,Imaginative,4
21201,Scott Duny,Lucy Foster,Data,2019-05-20,4.0,Imaginative,4
21202,Viv Newby,Lucy Foster,Data,2019-05-20,8.0,Imaginative,4
21203,Louise Dowse,Lucy Foster,Data,2019-05-20,8.0,Imaginative,4
21204,Haroun Mccrohon,Lucy Foster,Data,2019-05-20,8.0,Imaginative,4
21205,Devan Claricoats,Lucy Foster,Data,2019-05-20,6.0,Imaginative,4
21206,Matthaeus Audas,Lucy Foster,Data,2019-05-20,2.0,Imaginative,4
21207,Halsey Broader,Lucy Foster,Data,2019-05-20,3.0,Imaginative,4
21208,Rina Soffe,Lucy Foster,Data,2019-05-20,5.0,Imaginative,4
21209,Marcy Treat,Gina Cartwright,Data,2019-07-22,8.0,Imaginative,4
21210,Heindrick Mckiddin,Gina Cartwright,Data,2019-07-22,2.0,Imaginative,4
21211,Danella Winkett,Gina Cartwright,Data,2019-07-22,5.0,Imaginative,4
21212,Darrin Perrelle,Gina Cartwright,Data,2019-07-22,8.0,Imaginative,4
21213,Janelle Forbear,Gina Cartwright,Data,2019-07-22,4.0,Imaginative,4
21214,Sorcha Argue,Gina Cartwright,Data,2019-07-22,7.0,Imaginative,4
21215,Toddie Rubanenko,Gina Cartwright,Data,2019-07-22,3.0,Imaginative,4
21216,Selby Floyd,Gina Cartwright,Data,2019-07-22,6.0,Imaginative,4
21217,Claudio Handrick,Gina Cartwright,Data,2019-07-22,6.0,Imaginative,4
21218,Kingston Comsty,Gina Cartwright,Data,2019-07-22,8.0,Imaginative,4
21219,Benedikt Cohani,Gina Cartwright,Data,2019-07-22,4.0,Imaginative,4
21220,Morgen Lilywhite,Gina Cartwright,Data,2019-07-22,8.0,Imaginative,4
21221,Job Restall,Gina Cartwright,Data,2019-07-22,6.0,Imaginative,4
21222,Wilhelm Jouanet,Gina Cartwright,Data,2019-07-22,6.0,Imaginative,4
21223,Malvina Whiteford,Lucy Foster,Data,2019-08-05,5.0,Imaginative,4
21224,Belle Catherall,Lucy Foster,Data,2019-08-05,5.0,Imaginative,4
21225,Ortensia Winscomb,Lucy Foster,Data,2019-08-05,8.0,Imaginative,4
21226,Staffard Load,Lucy Foster,Data,2019-08-05,4.0,Imaginative,4
21227,Bowie Endersby,Lucy Foster,Data,2019-08-05,5.0,Imaginative,4
21228,Tonye Ambrogio,Lucy Foster,Data,2019-08-05,4.0,Imaginative,4
21229,Celina Polley,Lucy Foster,Data,2019-08-05,6.0,Imaginative,4
21230,Muhammad Linn,Lucy Foster,Data,2019-08-05,8.0,Imaginative,4
21231,Farica Harding,Lucy Foster,Data,2019-08-05,5.0,Imaginative,4
21232,Marquita Forrington,Lucy Foster,Data,2019-08-05,5.0,Imaginative,4
21233,Muffin Jandel,Lucy Foster,Data,2019-08-05,,Imaginative,4
21234,Nadya Pineaux,Lucy Foster,Data,2019-08-05,8.0,Imaginative,4
21235,Dewitt Milborn,Lucy Foster,Data,2019-08-05,,Imaginative,4
21236,Levy Standage,Lucy Foster,Data,2019-08-05,4.0,Imaginative,4
21237,Silvain Kuhwald,Lucy Foster,Data,2019-08-19,6.0,Imaginative,4
21238,Aguie Morrad,Lucy Foster,Data,2019-08-19,5.0,Imaginative,4
21239,Bertram Esgate,Lucy Foster,Data,2019-08-19,6.0,Imaginative,4
21240,Marlon Reside,Lucy Foster,Data,2019-08-19,4.0,Imaginative,4
21241,Micheal Di Matteo,Lucy Foster,Data,2019-08-19,5.0,Imaginative,4
21242,Regina Calver,Lucy Foster,Data,2019-08-19,8.0,Imaginative,4
21243,Jodie Kaygill,Lucy Foster,Data,2019-08-19,8.0,Imaginative,4
21244,Ingunna Adin,Lucy Foster,Data,2019-08-19,5.0,Imaginative,4
21245,Carlos Gerckens,Lucy Foster,Data,2019-08-19,8.0,Imaginative,4
21246,Sherline Cudihy,Lucy Foster,Data,2019-08-19,2.0,Imaginative,4
21247,Trudie Kiellor,Lucy Foster,Data,2019-08-19,4.0,Imaginative,4
21248,Edvard Northen,Lucy Foster,Data,2019-09-23,6.0,Imaginative,4
21249,Alwin Bullman,Lucy Foster,Data,2019-09-23,8.0,Imaginative,4
21250,Bob Rogerson,Lucy Foster,Data,2019-09-23,8.0,Imaginative,4
21251,Kerr Coucha,Lucy Foster,Data,2019-09-23,8.0,Imaginative,4
21252,Nancie Mehaffey,Lucy Foster,Data,2019-09-23,7.0,Imaginative,4
21253,Violet Luscombe,Lucy Foster,Data,2019-09-23,7.0,Imaginative,4
21254,Cora Klausewitz,Lucy Foster,Data,2019-09-23,3.0,Imaginative,4
21255,Scarface Gallihaulk,Lucy Foster,Data,2019-09-23,6.0,Imaginative,4
21256,Anna Lamperti,Lucy Foster,Data,2019-09-23,8.0,Imaginative,4
21257,Collin Commins,Lucy Foster,Data,2019-09-23,6.0,Imaginative,4
21258,Chrissy Bartholin,Lucy Foster,Data,2019-09-23,,Imaginative,4
21259,Baird Reynoollds,Lucy Foster,Data,2019-09-23,8.0,Imaginative,4
21260,Vasili Cartledge,Lucy Foster,Data,2019-09-23,2.0,Imaginative,4
21261,Otes Kemster,Gina Cartwright,Data,2019-10-28,8.0,Imaginative,4
21262,Kahaleel Tatem,Gina Cartwright,Data,2019-10-28,6.0,Imaginative,4
21263,Antonetta Rustedge,Gina Cartwright,Data,2019-10-28,4.0,Imaginative,4
21264,Anestassia Gadman,Gina Cartwright,Data,2019-10-28,8.0,Imaginative,4
21265,Babara Veazey,Gina Cartwright,Data,2019-10-28,,Imaginative,4
21266,Candie Senner,Gina Cartwright,Data,2019-10-28,,Imaginative,4
21267,Sydelle Russo,Gina Cartwright,Data,2019-10-28,6.0,Imaginative,4
21268,Warner Harse,Gina Cartwright,Data,2019-10-28,5.0,Imaginative,4
21269,Tabbatha Kullmann,Gina Cartwright,Data,2019-10-28,6.0,Imaginative,4
21270,Drucie Bianco,Gina Cartwright,Data,2019-10-28,5.0,Imaginative,4
21271,Malvin Penrith,Gina Cartwright,Data,2019-10-28,,Imaginative,4
21272,Clay Perillo,Gina Cartwright,Data,2019-10-28,7.0,Imaginative,4
21273,Sandy Droogan,Edward Reinhart,Data,2019-11-18,,Imaginative,4
21274,Othilia Hutton,Edward Reinhart,Data,2019-11-18,7.0,Imaginative,4
21275,Lindon Mee,Edward Reinhart,Data,2019-11-18,6.0,Imaginative,4
21276,Danella Leisk,Edward Reinhart,Data,2019-11-18,3.0,Imaginative,4
21277,Waylan Gors,Edward Reinhart,Data,2019-11-18,5.0,Imaginative,4
21278,Gisela Andrea,Edward Reinhart,Data,2019-11-18,6.0,Imaginative,4
21279,Augusta Gilfoy,Edward Reinhart,Data,2019-11-18,6.0,Imaginative,4
21280,Pier Spatig,Edward Reinhart,Data,2019-11-18,,Imaginative,4
21281,Brenna Mcgroarty,Edward Reinhart,Data,2019-11-18,8.0,Imaginative,4
21282,Susannah Bengough,John Sandbox,Data,2019-12-16,8.0,Imaginative,4
21283,Madison Getch,John Sandbox,Data,2019-12-16,5.0,Imaginative,4
21284,Leicester Banker,John Sandbox,Data,2019-12-16,8.0,Imaginative,4
21285,Murvyn Aers,John Sandbox,Data,2019-12-16,4.0,Imaginative,4
21286,Morley Battell,John Sandbox,Data,2019-12-16,7.0,Imaginative,4
21287,Juliane Jacobssen,John Sandbox,Data,2019-12-16,2.0,Imaginative,4
21288,Teirtza Docharty,John Sandbox,Data,2019-12-16,,Imaginative,4
21289,Arny Dobrowolny,John Sandbox,Data,2019-12-16,4.0,Imaginative,4
21290,Derby Mcglashan,John Sandbox,Data,2019-12-16,4.0,Imaginative,4
21291,Sharron Starling,John Sandbox,Data,2019-12-16,,Imaginative,4
21292,Amalea Harrell,John Sandbox,Data,2019-12-16,,Imaginative,4
21293,Finn Maasze,John Sandbox,Data,2019-12-16,7.0,Imaginative,4
21294,Gianina Wandless,Trixie Orange,Data,2019-12-30,8.0,Imaginative,4
21295,Kaitlyn Chagg,Trixie Orange,Data,2019-12-30,5.0,Imaginative,4
21296,Scotti Bromfield,Trixie Orange,Data,2019-12-30,5.0,Imaginative,4
21297,Genovera Mattek,Trixie Orange,Data,2019-12-30,6.0,Imaginative,4
21298,Yorgos O'Rourke,Trixie Orange,Data,2019-12-30,4.0,Imaginative,4
21299,Sigrid Veitch,Eshal Brandt,Engineering,2019-02-18,2.0,Imaginative,4
21300,Rodrick Henworth,Eshal Brandt,Engineering,2019-02-18,6.0,Imaginative,4
21301,Reggie Lawlor,Eshal Brandt,Engineering,2019-02-18,7.0,Imaginative,4
21302,Thornton Thuillier,Eshal Brandt,Engineering,2019-02-18,4.0,Imaginative,4
21303,Thomasine Poundford,Eshal Brandt,Engineering,2019-02-18,8.0,Imaginative,4
21304,Wakefield Jeves,Eshal Brandt,Engineering,2019-02-18,7.0,Imaginative,4
21305,Ced Danielut,Eshal Brandt,Engineering,2019-02-18,1.0,Imaginative,4
21306,Austin Brister,Eshal Brandt,Engineering,2019-02-18,4.0,Imaginative,4
21307,Windham Biagi,Eshal Brandt,Engineering,2019-02-18,,Imaginative,4
21308,Wendy Ducastel,Eshal Brandt,Engineering,2019-02-18,8.0,Imaginative,4
21309,Daryle Janoch,Eshal Brandt,Engineering,2019-02-18,5.0,Imaginative,4
21310,Aluino Sainter,Eshal Brandt,Engineering,2019-02-18,1.0,Imaginative,4
21311,Magda Mckirton,Eshal Brandt,Engineering,2019-02-18,8.0,Imaginative,4
21312,Caryn Adriaan,Eshal Brandt,Engineering,2019-02-18,4.0,Imaginative,4
21313,Redd Jurges,Macey Broughton,Engineering,2019-04-01,7.0,Imaginative,4
21314,Fabian Exell,Macey Broughton,Engineering,2019-04-01,7.0,Imaginative,4
21315,Solly Kollas,Macey Broughton,Engineering,2019-04-01,5.0,Imaginative,4
21316,Barbabas Huygens,Macey Broughton,Engineering,2019-04-01,7.0,Imaginative,4
21317,Liuka Drissell,Macey Broughton,Engineering,2019-04-01,2.0,Imaginative,4
21318,Vikki Godsal,Macey Broughton,Engineering,2019-04-01,5.0,Imaginative,4
21319,Ealasaid Badcock,Macey Broughton,Engineering,2019-04-01,5.0,Imaginative,4
21320,Gal Wallwood,Macey Broughton,Engineering,2019-04-01,6.0,Imaginative,4
21321,Lotte Witherop,Macey Broughton,Engineering,2019-04-01,4.0,Imaginative,4
21322,Bella Tarbox,Macey Broughton,Engineering,2019-04-01,2.0,Imaginative,4
21323,Gabby Neilson,Macey Broughton,Engineering,2019-04-01,4.0,Imaginative,4
21324,Zitella Hembery,Macey Broughton,Engineering,2019-04-01,,Imaginative,4
21325,Danielle Absolom,Igor Coates,Engineering,2019-04-29,5.0,Imaginative,4
21326,Hughie Yeliashev,Igor Coates,Engineering,2019-04-29,6.0,Imaginative,4
21327,Sher Biesinger,Igor Coates,Engineering,2019-04-29,8.0,Imaginative,4
21328,Pepe Bendig,Igor Coates,Engineering,2019-04-29,4.0,Imaginative,4
21329,Neal Ginglell,Igor Coates,Engineering,2019-04-29,7.0,Imaginative,4
21330,Rozamond Wilton,Igor Coates,Engineering,2019-04-29,5.0,Imaginative,4
21331,Glenn Coaker,Igor Coates,Engineering,2019-04-29,7.0,Imaginative,4
21332,Daisy Brims,Igor Coates,Engineering,2019-04-29,5.0,Imaginative,4
21333,Lalo Halton,Igor Coates,Engineering,2019-04-29,8.0,Imaginative,4
21334,Palm Jakovijevic,Igor Coates,Engineering,2019-04-29,3.0,Imaginative,4
21335,Yelena Kelleway,Igor Coates,Engineering,2019-04-29,6.0,Imaginative,4
21336,Lay Trosdall,Igor Coates,Engineering,2019-04-29,3.0,Imaginative,4
21337,Kayle Ferenc,Igor Coates,Engineering,2019-04-29,6.0,Imaginative,4
21338,Law Massen,Mohammad Velazquez,Engineering,2019-05-27,5.0,Imaginative,4
21339,Aldridge Du Fray,Mohammad Velazquez,Engineering,2019-05-27,7.0,Imaginative,4
21340,Horatio Christley,Mohammad Velazquez,Engineering,2019-05-27,,Imaginative,4
21341,Mellicent Desaur,Mohammad Velazquez,Engineering,2019-05-27,5.0,Imaginative,4
21342,Ludovico Orridge,Mohammad Velazquez,Engineering,2019-05-27,7.0,Imaginative,4
21343,Chantal Mailes,Mohammad Velazquez,Engineering,2019-05-27,1.0,Imaginative,4
21344,Fax Schankelborg,Mohammad Velazquez,Engineering,2019-05-27,5.0,Imaginative,4
21345,Kellie Tanguy,Mohammad Velazquez,Engineering,2019-05-27,4.0,Imaginative,4
21346,Yalonda Beacom,Mohammad Velazquez,Engineering,2019-05-27,5.0,Imaginative,4
21347,Tab Shitliff,Mohammad Velazquez,Engineering,2019-05-27,6.0,Imaginative,4
21348,Tobie Culcheth,Mohammad Velazquez,Engineering,2019-05-27,6.0,Imaginative,4
21349,Gerianne Bagge,Macey Broughton,Engineering,2019-07-15,4.0,Imaginative,4
21350,William Tomlett,Macey Broughton,Engineering,2019-07-15,5.0,Imaginative,4
21351,Teddie Kemet,Macey Broughton,Engineering,2019-07-15,8.0,Imaginative,4
21352,Artur Domaschke,Macey Broughton,Engineering,2019-07-15,5.0,Imaginative,4
21353,Terrie Mackibbon,Macey Broughton,Engineering,2019-07-15,8.0,Imaginative,4
21354,Ignacius Pleasaunce,Macey Broughton,Engineering,2019-07-15,5.0,Imaginative,4
21355,Liane Lorente,Macey Broughton,Engineering,2019-07-15,8.0,Imaginative,4
21356,Sosanna Rawlings,Macey Broughton,Engineering,2019-07-15,4.0,Imaginative,4
21357,Allistir Langrick,Macey Broughton,Engineering,2019-07-15,7.0,Imaginative,4
21358,Honor Huntall,Macey Broughton,Engineering,2019-07-15,8.0,Imaginative,4
21359,Natassia Pawle,Macey Broughton,Engineering,2019-07-15,8.0,Imaginative,4
21360,Haywood Teager,Macey Broughton,Engineering,2019-07-15,3.0,Imaginative,4
21361,Marillin Rosendall,Macey Broughton,Engineering,2019-07-15,6.0,Imaginative,4
21362,Giustina Catford,Martina Meadows,Engineering,2019-07-22,6.0,Imaginative,4
21363,Kore Amburgy,Martina Meadows,Engineering,2019-07-22,4.0,Imaginative,4
21364,Constance Fellibrand,Martina Meadows,Engineering,2019-07-22,2.0,Imaginative,4
21365,Rickard Blakes,Martina Meadows,Engineering,2019-07-22,8.0,Imaginative,4
21366,Noe Fortnam,Martina Meadows,Engineering,2019-07-22,7.0,Imaginative,4
21367,Cherrita Mcgilleghole,Martina Meadows,Engineering,2019-07-22,6.0,Imaginative,4
21368,Charmain Diben,Martina Meadows,Engineering,2019-07-22,,Imaginative,4
21369,Bunny Barns,Martina Meadows,Engineering,2019-07-22,8.0,Imaginative,4
21370,Brewer Calderbank,Eshal Brandt,Engineering,2019-08-12,,Imaginative,4
21371,Fons Ghiotto,Eshal Brandt,Engineering,2019-08-12,3.0,Imaginative,4
21372,Evin De Roeck,Eshal Brandt,Engineering,2019-08-12,7.0,Imaginative,4
21373,Maxy Bensen,Eshal Brandt,Engineering,2019-08-12,8.0,Imaginative,4
21374,Calida Behr,Eshal Brandt,Engineering,2019-08-12,7.0,Imaginative,4
21375,Dannel Longmaid,Eshal Brandt,Engineering,2019-08-12,5.0,Imaginative,4
21376,Sarah Magor,Eshal Brandt,Engineering,2019-08-12,3.0,Imaginative,4
21377,Alistair Scanes,Eshal Brandt,Engineering,2019-08-12,3.0,Imaginative,4
21378,Homere Stentiford,Eshal Brandt,Engineering,2019-08-12,4.0,Imaginative,4
21379,Alvie Bleackly,Eshal Brandt,Engineering,2019-08-12,4.0,Imaginative,4
21380,Brnaby Bownes,Eshal Brandt,Engineering,2019-08-12,,Imaginative,4
21381,Blake Nunson,Eshal Brandt,Engineering,2019-09-16,6.0,Imaginative,4
21382,Deirdre Van Den Velde,Eshal Brandt,Engineering,2019-09-16,6.0,Imaginative,4
21383,Brose Menghi,Eshal Brandt,Engineering,2019-09-16,7.0,Imaginative,4
21384,Edithe Dimitrov,Eshal Brandt,Engineering,2019-09-16,8.0,Imaginative,4
21385,Demetrius Tunstall,Eshal Brandt,Engineering,2019-09-16,,Imaginative,4
21386,Chucho Galfour,Eshal Brandt,Engineering,2019-09-16,1.0,Imaginative,4
21387,Mozelle Grinnov,Eshal Brandt,Engineering,2019-09-16,5.0,Imaginative,4
21388,Roze Yepiskopov,Eshal Brandt,Engineering,2019-09-16,6.0,Imaginative,4
21389,Denise Oppy,Eshal Brandt,Engineering,2019-09-16,7.0,Imaginative,4
21390,Rafi Downse,Eshal Brandt,Engineering,2019-09-16,5.0,Imaginative,4
21391,Camellia Bette,Eshal Brandt,Engineering,2019-09-16,3.0,Imaginative,4
21392,Care Ife,Eshal Brandt,Engineering,2019-09-16,5.0,Imaginative,4
21393,Vance Fey,Macey Broughton,Engineering,2019-09-23,,Imaginative,4
21394,Dulcine Duffil,Macey Broughton,Engineering,2019-09-23,3.0,Imaginative,4
21395,Nona Coghlan,Macey Broughton,Engineering,2019-09-23,7.0,Imaginative,4
21396,Dorette Landall,Macey Broughton,Engineering,2019-09-23,,Imaginative,4
21397,Valdemar Smithen,Macey Broughton,Engineering,2019-09-23,8.0,Imaginative,4
21398,Norene Dericut,Macey Broughton,Engineering,2019-09-23,8.0,Imaginative,4
21399,Jillian Wenn,Macey Broughton,Engineering,2019-09-23,4.0,Imaginative,4
21400,Saraann Elcombe,Macey Broughton,Engineering,2019-09-23,,Imaginative,4
21401,Jenn Blitz,Mohammad Velazquez,Engineering,2019-10-28,7.0,Imaginative,4
21402,Chandra Best,Mohammad Velazquez,Engineering,2019-10-28,7.0,Imaginative,4
21403,Boniface Tansley,Mohammad Velazquez,Engineering,2019-10-28,8.0,Imaginative,4
21404,Cristal Jeans,Mohammad Velazquez,Engineering,2019-10-28,6.0,Imaginative,4
21405,Urson Sibthorp,Mohammad Velazquez,Engineering,2019-10-28,,Imaginative,4
21406,Vernon Bennough,Mohammad Velazquez,Engineering,2019-10-28,8.0,Imaginative,4
21407,Payton Turbard,Mohammad Velazquez,Engineering,2019-10-28,8.0,Imaginative,4
21408,Lilly Andreasen,Mohammad Velazquez,Engineering,2019-10-28,7.0,Imaginative,4
21409,Dixie O' Flaherty,Mohammad Velazquez,Engineering,2019-10-28,7.0,Imaginative,4
21410,Engelbert Palatino,Mohammad Velazquez,Engineering,2019-10-28,7.0,Imaginative,4
21411,Dudley Whiles,Mohammad Velazquez,Engineering,2019-10-28,4.0,Imaginative,4
21412,Tory Aireton,Macey Broughton,Engineering,2019-11-25,6.0,Imaginative,4
21413,Kelly Coneybeer,Macey Broughton,Engineering,2019-11-25,4.0,Imaginative,4
21414,Mic Wilshire,Macey Broughton,Engineering,2019-11-25,1.0,Imaginative,4
21415,Florella Boays,Macey Broughton,Engineering,2019-11-25,6.0,Imaginative,4
21416,Marshal Darycott,Macey Broughton,Engineering,2019-11-25,4.0,Imaginative,4
21417,Elva Boldero,Macey Broughton,Engineering,2019-11-25,8.0,Imaginative,4
21418,Archibold Spikeings,Macey Broughton,Engineering,2019-11-25,2.0,Imaginative,4
21419,Anatole Burston,Macey Broughton,Engineering,2019-11-25,8.0,Imaginative,4
21420,Gabbey Caesman,Macey Broughton,Engineering,2019-11-25,8.0,Imaginative,4
21421,Conny Samms,Mohammad Velazquez,Engineering,2019-12-16,,Imaginative,4
21422,Karyn Huortic,Mohammad Velazquez,Engineering,2019-12-16,4.0,Imaginative,4
21423,Giacopo Kyndred,Mohammad Velazquez,Engineering,2019-12-16,,Imaginative,4
21424,Fin Lung,Mohammad Velazquez,Engineering,2019-12-16,,Imaginative,4
21425,Marja Morfield,Mohammad Velazquez,Engineering,2019-12-16,8.0,Imaginative,4
